MsgID.STATE,1527348119.8947570,False,False
MsgID.GLOBAL_POSITION,1527348224.0289314,-122.3983278,37.7963921,4.8200000
MsgID.LOCAL_VELOCITY,1527348224.0289314,-0.8200000,-0.0900000,1.3200000
MsgID.LOCAL_POSITION,1527348224.0439763,434.6019287,-77.7366180,-4.7962174
MsgID.LOCAL_VELOCITY,1527348224.0439763,-0.8069274,-0.0950521,1.3712357
MsgID.GLOBAL_POSITION,1527348224.2783699,-122.3983291,37.7963893,4.4060000
MsgID.LOCAL_VELOCITY,1527348224.2783699,-0.3700000,-0.0600000,1.7900000
MsgID.LOCAL_POSITION,1527348224.2941546,434.3163757,-77.8544998,-4.3747225
MsgID.LOCAL_VELOCITY,1527348224.2941546,-0.3353679,-0.0647886,1.8235428
MsgID.GLOBAL_POSITION,1527348224.5297201,-122.3983297,37.7963902,3.9340000
MsgID.LOCAL_VELOCITY,1527348224.5297201,0.2300000,-0.0200000,1.9300000
MsgID.LOCAL_POSITION,1527348224.5430090,434.4345703,-77.9189911,-3.9023800
MsgID.LOCAL_VELOCITY,1527348224.5430090,0.2766906,-0.0227233,1.9306079
MsgID.GLOBAL_POSITION,1527348224.7802229,-122.3983317,37.7963918,3.4600000
MsgID.LOCAL_VELOCITY,1527348224.7802229,0.4300000,0.0000000,1.9200000
MsgID.LOCAL_POSITION,1527348224.7927921,434.5971375,-78.0831223,-3.4298527
MsgID.LOCAL_VELOCITY,1527348224.7927921,0.4206817,0.0063537,1.9344724
MsgID.STATE,1527348224.9809091,True,True
MsgID.GLOBAL_HOME,1527348224.9852984,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1527348225.0293443,-122.3983302,37.7963922,3.0080000
MsgID.LOCAL_VELOCITY,1527348225.0293443,0.1800000,0.0200000,1.9600000
MsgID.LOCAL_POSITION,1527348225.0437167,434.6398621,-77.9379120,-2.9765973
MsgID.LOCAL_VELOCITY,1527348225.0437167,0.1735662,0.0220016,1.9735087
MsgID.GLOBAL_POSITION,1527348225.2807472,-122.3983299,37.7963924,2.5550000
MsgID.LOCAL_VELOCITY,1527348225.2807472,0.0800000,0.0200000,1.9700000
MsgID.LOCAL_POSITION,1527348225.2940872,434.6690369,-77.9237442,-2.5385325
MsgID.LOCAL_VELOCITY,1527348225.2940872,0.0845863,0.0226311,1.9709980
MsgID.GLOBAL_POSITION,1527348225.5296633,-122.3983300,37.7963935,2.1130000
MsgID.LOCAL_VELOCITY,1527348225.5296633,0.0700000,0.0100000,1.9600000
MsgID.LOCAL_POSITION,1527348225.5443842,434.7962341,-77.9363174,-2.0806842
MsgID.LOCAL_VELOCITY,1527348225.5443842,0.0733449,0.0174801,1.9685417
MsgID.GLOBAL_POSITION,1527348225.7795796,-122.3983299,37.7963938,1.6650000
MsgID.LOCAL_VELOCITY,1527348225.7795796,0.0500000,0.0100000,1.9600000
MsgID.LOCAL_POSITION,1527348225.7946546,434.8089600,-77.9196396,-1.6320339
MsgID.LOCAL_VELOCITY,1527348225.7946546,0.0480728,0.0161436,1.9732273
MsgID.STATE,1527348225.9797044,True,True
MsgID.GLOBAL_HOME,1527348225.9859724,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1527348226.0309415,-122.3983297,37.7963929,1.2100000
MsgID.LOCAL_VELOCITY,1527348226.0309415,0.0200000,0.0100000,1.9700000
MsgID.LOCAL_POSITION,1527348226.0442393,434.7182922,-77.9149094,-1.1760756
MsgID.LOCAL_VELOCITY,1527348226.0442393,0.0286558,0.0167822,1.9608195
MsgID.GLOBAL_POSITION,1527348226.2811394,-122.3983315,37.7963931,0.7470000
MsgID.LOCAL_VELOCITY,1527348226.2811394,0.0300000,0.0100000,1.9500000
MsgID.LOCAL_POSITION,1527348226.2941267,434.7430420,-78.0700378,-0.7142329
MsgID.LOCAL_VELOCITY,1527348226.2941267,0.0309909,0.0171949,1.9495473
MsgID.GLOBAL_POSITION,1527348226.5315681,-122.3983304,37.7963930,0.2680000
MsgID.LOCAL_VELOCITY,1527348226.5315681,0.0300000,0.0200000,1.9600000
MsgID.LOCAL_POSITION,1527348226.5441561,434.7206421,-77.9547806,-0.2328549
MsgID.LOCAL_VELOCITY,1527348226.5441561,0.0316946,0.0288841,1.9797415
MsgID.GLOBAL_POSITION,1527348226.7799263,-122.3983300,37.7963918,0.2090000
MsgID.LOCAL_VELOCITY,1527348226.7799263,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1527348226.7946031,434.5970154,-77.9392700,-0.2090673
MsgID.LOCAL_VELOCITY,1527348226.7946031,0.0000029,0.0000538,0.0000330
MsgID.STATE,1527348226.9793274,True,True
MsgID.GLOBAL_HOME,1527348226.9862471,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1527348227.0301540,-122.3983311,37.7963929,0.1900000
MsgID.LOCAL_VELOCITY,1527348227.0301540,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1527348227.0456262,434.7260132,-78.0384903,-0.1885950
MsgID.LOCAL_VELOCITY,1527348227.0456262,-0.0000018,0.0000404,0.0000009
MsgID.GLOBAL_POSITION,1527348227.2797158,-122.3983319,37.7963932,0.1600000
MsgID.LOCAL_VELOCITY,1527348227.2797158,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1527348227.2953954,434.7518311,-78.1024170,-0.1584655
MsgID.LOCAL_VELOCITY,1527348227.2953954,0.0000004,0.0000436,0.0000016
MsgID.GLOBAL_POSITION,1527348227.5314326,-122.3983306,37.7963930,0.1260000
MsgID.LOCAL_VELOCITY,1527348227.5314326,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1527348227.5443504,434.7289734,-77.9742661,-0.1242299
MsgID.LOCAL_VELOCITY,1527348227.5443504,0.0000070,0.0000341,-0.0000021
MsgID.GLOBAL_POSITION,1527348227.7842093,-122.3983299,37.7963930,0.0940000
MsgID.LOCAL_VELOCITY,1527348227.7842093,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1527348227.7951410,434.7315063,-77.9202118,-0.0940257
MsgID.LOCAL_VELOCITY,1527348227.7951410,-0.0000130,0.0000197,0.0000250
MsgID.STATE,1527348227.9796453,True,True
MsgID.GLOBAL_HOME,1527348227.9860303,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1527348228.0317376,-122.3983299,37.7963938,0.0740000
MsgID.LOCAL_VELOCITY,1527348228.0317376,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1527348228.0455678,434.8251343,-77.9193420,-0.0740853
MsgID.LOCAL_VELOCITY,1527348228.0455678,-0.0000108,0.0000132,0.0000225
MsgID.GLOBAL_POSITION,1527348228.2860091,-122.3983294,37.7963947,0.0710000
MsgID.LOCAL_VELOCITY,1527348228.2860091,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1527348228.2954855,434.9141846,-77.8829193,-0.0713815
MsgID.LOCAL_VELOCITY,1527348228.2954855,0.0000019,0.0000273,0.0000237
MsgID.GLOBAL_POSITION,1527348228.5322440,-122.3983307,37.7963934,0.0850000
MsgID.LOCAL_VELOCITY,1527348228.5322440,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1527348228.5452368,434.7644653,-78.0099869,-0.0866375
MsgID.LOCAL_VELOCITY,1527348228.5452368,0.0000009,0.0000227,-0.0000071
MsgID.GLOBAL_POSITION,1527348228.7818162,-122.3983312,37.7963927,0.1130000
MsgID.LOCAL_VELOCITY,1527348228.7818162,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1527348228.7953200,434.6972351,-78.0298920,-0.1159124
MsgID.LOCAL_VELOCITY,1527348228.7953200,0.0000140,0.0000413,-0.0000013
MsgID.STATE,1527348228.9823997,True,True
MsgID.GLOBAL_HOME,1527348228.9874201,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1527348229.0334516,-122.3983292,37.7963922,0.1490000
MsgID.LOCAL_VELOCITY,1527348229.0334516,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1527348229.0474696,434.6343689,-77.8610077,-0.1518187
MsgID.LOCAL_VELOCITY,1527348229.0474696,-0.0000100,0.0000359,0.0000245
MsgID.GLOBAL_POSITION,1527348229.2829537,-122.3983297,37.7963914,0.1820000
MsgID.LOCAL_VELOCITY,1527348229.2829537,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1527348229.2956820,434.5446167,-77.9181061,-0.1848032
MsgID.LOCAL_VELOCITY,1527348229.2956820,-0.0000126,0.0000459,0.0000388
MsgID.GLOBAL_POSITION,1527348229.5352890,-122.3983318,37.7963916,0.2050000
MsgID.LOCAL_VELOCITY,1527348229.5352890,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1527348229.5455923,434.5854797,-78.0960541,-0.2065727
MsgID.LOCAL_VELOCITY,1527348229.5455923,0.0000026,0.0000454,-0.0000004
MsgID.GLOBAL_POSITION,1527348229.7863357,-122.3983314,37.7963918,0.2110000
MsgID.LOCAL_VELOCITY,1527348229.7863357,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1527348229.7969913,434.5905457,-78.0515289,-0.2110239
MsgID.LOCAL_VELOCITY,1527348229.7969913,-0.0000003,0.0000497,0.0000314
MsgID.STATE,1527348229.9814525,True,True
MsgID.GLOBAL_HOME,1527348229.9874272,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1527348230.0357418,-122.3983314,37.7963927,0.1980000
MsgID.LOCAL_VELOCITY,1527348230.0357418,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1527348230.0462630,434.7107849,-78.0583801,-0.1966518
MsgID.LOCAL_VELOCITY,1527348230.0462630,-0.0000018,0.0000401,0.0000039
MsgID.GLOBAL_POSITION,1527348230.2856624,-122.3983295,37.7963942,0.1670000
MsgID.LOCAL_VELOCITY,1527348230.2856624,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1527348230.2970724,434.8611145,-77.8696213,-0.1657171
MsgID.LOCAL_VELOCITY,1527348230.2970724,0.0000046,0.0000476,0.0000042
MsgID.GLOBAL_POSITION,1527348230.5356867,-122.3983288,37.7963932,0.1270000
MsgID.LOCAL_VELOCITY,1527348230.5356867,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1527348230.5459762,434.7453613,-77.8394470,-0.1241693
MsgID.LOCAL_VELOCITY,1527348230.5459762,-0.0000112,0.0000422,0.0000311
MsgID.GLOBAL_POSITION,1527348230.7870944,-122.3983298,37.7963930,0.0790000
MsgID.LOCAL_VELOCITY,1527348230.7870944,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1527348230.7976480,434.7297974,-77.9027252,-0.0767276
MsgID.LOCAL_VELOCITY,1527348230.7976480,0.0000338,0.0000670,0.0000329
MsgID.STATE,1527348230.9801049,True,True
MsgID.GLOBAL_HOME,1527348230.9882834,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1527348231.0359490,-122.3983282,37.7963928,0.0330000
MsgID.LOCAL_VELOCITY,1527348231.0359490,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1527348231.0474880,434.7052002,-77.7685471,-0.0302309
MsgID.LOCAL_VELOCITY,1527348231.0474880,0.0000816,0.0000301,0.0000189
MsgID.GLOBAL_POSITION,1527348231.2863121,-122.3983297,37.7963920,-0.0060000
MsgID.LOCAL_VELOCITY,1527348231.2863121,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1527348231.2974606,434.6165161,-77.9120865,0.0095618
MsgID.LOCAL_VELOCITY,1527348231.2974606,0.0000024,0.0000264,0.0000187
MsgID.GLOBAL_POSITION,1527348231.5361447,-122.3983294,37.7963915,-0.0360000
MsgID.LOCAL_VELOCITY,1527348231.5361447,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1527348231.5789807,434.5564575,-77.8853455,0.0377323
MsgID.LOCAL_VELOCITY,1527348231.5789807,-0.0002011,0.0002062,0.0000252
MsgID.GLOBAL_POSITION,1527348231.7866213,-122.3983312,37.7963917,-0.0530000
MsgID.LOCAL_VELOCITY,1527348231.7866213,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1527348231.7990720,434.6022949,-78.0460205,0.0539043
MsgID.LOCAL_VELOCITY,1527348231.7990720,0.0000000,0.0000000,-0.0000000
